groupId,playerId,AwarenessMonitoringGrowth_aggregated_normGrowthMindset,AwarenessMonitoringGrowth_aggregated_normSelfAwareness,AwarenessMonitoringGrowth_aggregated_normSelfMonitoring,AwarenessMonitoringGrowth_aggregated_rawGrowthMindset,AwarenessMonitoringGrowth_aggregated_rawSelfAwareness,AwarenessMonitoringGrowth_aggregated_rawSelfMonitoring,AwarenessMonitoringGrowth_raw_canAdjust,AwarenessMonitoringGrowth_raw_emotionalIntuition,AwarenessMonitoringGrowth_raw_fixedIntelligence,AwarenessMonitoringGrowth_raw_goingOnAroundMe,AwarenessMonitoringGrowth_raw_innermostThoughts,AwarenessMonitoringGrowth_raw_onlyLearnNewThings,AwarenessMonitoringGrowth_raw_othersThinkOfMe,AwarenessMonitoringGrowth_raw_tellInappropriate,AwarenessMonitoringGrowth_raw_troubleChanging,AwarenessMonitoringGrowth_time_seconds,CulturalConflictNorms_aggregated_normConflictOpenness,CulturalConflictNorms_aggregated_rawConflictOpenness,CulturalConflictNorms_raw_avoidConflict,CulturalConflictNorms_raw_conflictIsDetrimental,CulturalConflictNorms_raw_differencesAvoided,CulturalConflictNorms_raw_disagreementsEncouraged,CulturalConflictNorms_raw_emotionAccepted,CulturalConflictNorms_raw_openConflict,CulturalConflictNorms_raw_resolveImmediately,CulturalConflictNorms_time_seconds,TIPI_aggregated_normAgreeableness,TIPI_aggregated_normConscientiousness,TIPI_aggregated_normEmotionalStability,TIPI_aggregated_normExtroversion,TIPI_aggregated_normOpennessToExperience,TIPI_aggregated_rawAgreeableness,TIPI_aggregated_rawConscientiousness,TIPI_aggregated_rawEmotionalStability,TIPI_aggregated_rawExtroversion,TIPI_aggregated_rawOpennessToExperience,TIPI_raw_anxiety,TIPI_raw_calmness,TIPI_raw_carelessness,TIPI_raw_conventionality,TIPI_raw_criticalness,TIPI_raw_dependability,TIPI_raw_extroversion,TIPI_raw_openness,TIPI_raw_quietness,TIPI_raw_sympathy,TIPI_time_seconds,deal_sheet_agreement_binary,deal_sheet_deal_price,deal_sheet_return_fund_binary,deal_sheet_special_terms,deal_sheet_trip_binary,demographics,demographics_birth_year,demographics_country_reside,demographics_education_UK,demographics_education_US,demographics_employment_status,demographics_english_spoken,demographics_english_written,demographics_ethnicity_UK,demographics_gender,demographics_gender_other,demographics_income_UK,demographics_income_US,demographics_language_primary,demographics_latin_US,demographics_marital_status,demographics_race_US,post_negotiation_conflict_1,post_negotiation_conflict_2,post_negotiation_conflict_3,post_negotiation_conflict_4,post_negotiation_decision_leadership_1,post_negotiation_decision_leadership_2,post_negotiation_goal_similarity,post_negotiation_open_ended_feedback,post_negotiation_partner_competent,post_negotiation_partner_liked,post_negotiation_partner_tension,post_negotiation_viability_1,post_negotiation_viability_2,pre_negotiation_strategy,pre_negotiation_target_price,role
01HVPCRB7JP2QV86H999QMBJ3K,01HVPCH3E260QVW5BFY5Q6E85J,0.500,0.778,0.917,4.000,5.667,6.500,7,6,2,7,7,6,3,7,2,28.651,0.095,1.571,7,7,7,2,2,2,6,18.393,0.500,0.667,0.667,0.500,0.917,4.000,5.000,5.000,4.000,6.500,5,7,4,2,6,6,5,7,5,6,25.823,Yes,"192,000",Yes,160K will be allocated to the patent buyout and 32k will be allocated to a return fund which will be given during the 6-month sabbatical on the promise that the star scientist will return to the university.,Yes,,2001,United States,,6,A student,5,5,,male,,,"$75,000-$99,999",English,No,Single Never Married,['Asian'],6,7,7,5,6,3,2,"It was great, a first-timer for me.
",3,4,5,3,4,"Talk about the patent portfolio price range and how much of a share the faculty deserves, opening bid at 100k, next best deal at 150k otherwise best we can do is 180k max.","180,000",Provost
01HVPDCEVZ2AKH0CPQ58QRVK0D,01HVPCXVWJ5640K0PTXPHPBFJD,0.417,0.556,0.625,3.500,4.333,4.750,5,6,2,6,5,5,2,3,3,78.397,0.738,5.429,2,3,2,6,5,5,3,30.71,0.917,0.833,0.583,0.250,0.333,6.500,6.000,4.500,2.500,3.000,2,3,2,6,2,6,3,4,6,7,24.082,Yes,"150,000",No,"Just the sabbatical and no share, she wanted more but I couldn't give her because of the budget that was set.",No,,2004,United States,,4,A student,5,5,,female,,,"$20,000-$29,999",English,,Single Never Married,['Other'],6,6,7,4,6,6,2,"The negotiation was hard because I had a set price and I had to let her go because she was asking for more. It was hard to set a agreement and I wish there was more information on the person and their research goals, contributions, etc",5,4,6,2,3,"Start with target price, then go up if they seem good but don't go over 100,000, include benefits of the rpive, listen to trade offs, ","45,000",Provost
01HVPDCEVZ2AKH0CPQ58QRVK0D,01HVPCS5ZEVNCQFN9N2RK9S033,0.417,0.667,0.833,3.500,5.000,6.000,6,6,4,6,6,3,3,6,2,51.165,0.595,4.571,3,3,1,2,6,4,5,341.481,0.750,0.750,0.750,0.667,0.750,5.500,5.500,5.500,5.000,5.500,2,5,3,3,4,6,6,6,4,7,73,Yes,"150,000",No,For a sabbatical; okay for me to leave for 1.5 years. this is compensation for 6-9 months but unable to reach an agreement on shares.,Yes,,2001,United States,,6,Employed for wages,5,5,,female,,,"$75,000-$99,999",English,No,Single Never Married,['Black or African-American'],4,4,4,4,4,4,4,"i didn't have a counterpart in this negotiation.

It seemed in terms of the share pricing our numbers were very off from each other but more overlay with a  sabbatical. I probably could have gone slightly higher it seems",5,6,3,4,4,"planning to allow opposite side to begin talks to see where their head is at & see if they are prioritizing retaining me as staff.
 Hoping to get $ for my shares and a paid part of my sabbatical and better work environment ","450,000",Star Scientist
01HVPCVTA3BPPQ70FB77CQSY7J,01HVPCR0DA5X850951K4HK72B4,0.583,0.778,0.792,4.500,5.667,5.750,6,5,4,7,5,5,5,6,2,23.65,0.548,4.286,5,2,4,5,4,5,5,22.739,0.667,0.750,0.917,0.500,0.583,5.000,5.500,6.500,4.000,4.500,2,7,4,4,3,7,4,5,4,5,20.926,No,"230,000",Yes,"Travel just for 6 months, 9 months at the Institute. Sell 80% of shares of 160,000 and receive 70,000 for the return fund. Further conv",Yes,,2004,United States,,6,A student,5,5,,female,,,"$40,000-$49,999",Chinese,No,Single Never Married,['Asian'],7,7,3,5,7,5,5,"Stressful
",5,5,3,6,6,"I want to have a target price of more than what I really need because the Provost may negotiate down, so I have some buffer. ","100,000",Star Scientist
01HVPCVTA3BPPQ70FB77CQSY7J,01HVPCMRSFPTF9GPFGVPCTXFPT,0.250,0.722,0.792,2.500,5.333,5.750,6,5,2,7,6,3,3,6,2,43.35,0.548,4.286,3,4,3,4,2,6,4,32.061,0.917,0.917,0.833,0.750,0.750,6.500,6.500,6.000,5.500,5.500,2,6,1,3,2,6,5,6,2,7,32.626,Yes,230000,Yes,"travel for 6 months
80% of shares of $160,000
$70,000 for returns
help arrange housing, conversations",Yes,,2002,United States,,4,A student,5,5,,female,,,"$20,000-$29,999",English,No,Single Never Married,['White'],6,3,2,2,3,5,4,"I was very surprised with how much personal information my counterpart revealed that she did not have to. Sharing the fact that she sold her house and put down a down payment on a boat, that the sabbatical is mainly for travel and these funds will not be going into science for the majority of the trip, etc. I was still confused by the return fund, as it's not something I had in my notes, but I'm glad we were able to reach an agreement by buying out a smaller proportion of shares and a 15 month total leave.",3,6,5,5,3,"I hope to reach an agreement at a lower price. I would open with a lower price of about $175,000 for the whole share or about $88 for 50%. I plan to see the priorities of the star faculty member and see how value can be created, instead of jumping into the numbers way too quickly. I aim to reach a mutually beneficial agreement and retain a star faculty member, as well as keep the university's reputation stellar in the research field.",245000,Provost
01HVPCXF8XKFQG8AM34MJ0V4Y6,01HVPCMXD9NNNAJ40SAJ4WBTCT,0.833,0.722,0.833,6.000,5.333,6.000,6,5,5,6,7,7,3,7,2,48.459,0.452,3.714,3,6,3,1,5,1,1,39.742,0.583,0.833,0.583,0.000,0.250,4.500,6.000,4.500,1.000,2.500,4,5,3,7,5,7,1,4,7,6,41.247,Yes,"275,000",No,"Upon return an additional researcher and staff will be added to my team to improve my work load. This deal includes my sabbatical pay and patent sales. I will have about 15,000 left for return fund if I spend the full 35,000 on food and clothes and 25,000 on repairs.",Yes,,2001,United States,,4,A student,5,5,,female,,,"$30,000-$39,999",English,No,Single Never Married,['Other'],7,5,1,1,1,3,2,I think it was a very interesting experience and I was able to succeed more than I expected.,7,7,3,7,6,I want to open at 500k and try to come down to what I really need. I know I can get over 400k from outside options and want to use this as confidence to work towards a deal since I am willing to accept less for a Provost deal.,"at least 355,000",Star Scientist
01HVPCXF8XKFQG8AM34MJ0V4Y6,01HVPCMG8SDEZC820YYF907Q7D,0.000,0.278,0.792,1.000,2.667,5.750,5,5,1,1,6,1,1,6,1,32.105,0.833,6.000,1,1,2,6,7,4,3,30.535,0.667,0.750,0.833,0.250,0.417,5.000,5.500,6.000,2.500,3.500,2,6,3,7,3,6,2,6,5,5,32.628,Yes,"275,000",Yes,"Extra help in her lab on her return (more assistants and researchers to work with her), cut sabbatical by three months to 6 months precisely, a partial deal where she is paid around ~180K upfront, and the remained of the leave pay once she returns. ",Yes,,2004,United States,,4,Out of work and looking for work,5,5,,female,,,"$75,000-$99,999",English,No,Single Never Married,['Black or African-American'],7,7,2,2,7,6,2,"Honestly, I felt like I could've done better. I kept saying ""wiggle room, wiggle room"" to the point where I had to bail out and pay her full budget. She hardly shifted, but we both moved by around 100k, so I can't be too mad. I just wish that instead of jumping for that highest value, I suggested 250K or something, and told her me can't move anymore. I think I was just conscious of running out of time.",7,6,5,5,4,"start off saying only 6 months sabbatical (bc we love you!) fellowship opportunities to cover the rest. Willing to pay for IP patent portfolio build up, and we want to remain in contact. Starting offer 100,000, I don't know how much patents cost... raise when you come back (bc you're even more qualified, ofc!). More labe fund","200,000",Provost
01HVPCX1ATE5FMCWXA9DMBYGAP,01HVPCME9WW5YFGWTBWMFEG9SY,0.500,0.722,0.792,4.000,5.333,5.750,6,5,4,6,4,4,6,6,2,31.454,0.548,4.286,3,5,3,3,5,6,5,31.194,0.667,0.833,0.750,0.667,0.917,5.000,6.000,5.500,5.000,6.500,2,5,2,1,4,6,5,6,3,6,26.858,No,"180,000",Yes,No paid sabbatical,No,,2001,United States,,6,A student,5,5,,female,,,"$100,000-$149,999",Chinese,No,Single Never Married,['Asian'],7,7,2,1,6,6,3,"The counterpart was very reserved when talking about budget.
",6,6,2,5,5,"opening bid: 450,000. outside options: persuade the investor or the company that purchased my colleague's research.","360,000",Star Scientist
01HVPCX1ATE5FMCWXA9DMBYGAP,01HVPCNCECW1ZMMAX9NPHDWVBG,0.833,0.611,0.583,6.000,4.667,4.500,5,5,6,4,5,6,5,4,4,57.299,0.548,4.286,3,4,3,5,2,4,3,39.806,0.500,0.750,0.500,0.167,0.250,4.000,5.500,4.000,2.000,2.500,4,4,2,5,5,5,2,2,6,5,43.12,No,180000,No,No paid sabbatical,No,,1999,United States,,6,A student,4,4,,female,,,"$50,000-$74,999",Chinese,No,Single Never Married,['Asian'],5,5,6,6,6,2,6,I feel I am not good at laying out my conditions and negotiation. The result is led by the counterpart.,6,6,6,5,3,"I will start with 8000, and increase it. I will use other benefit and former examples if we cannot have agreement.",110000,Provost
01HVPCXW8Z29613BZGR7C4T8YM,01HVPCPBR949BZAKC7ES94VD18,0.167,0.444,0.750,2.000,3.667,5.500,7,5,2,4,2,2,5,5,3,43.047,0.286,2.714,5,5,6,2,2,2,3,27.3,0.500,1.000,1.000,0.667,0.250,4.000,7.000,7.000,5.000,2.500,1,7,1,6,2,7,5,3,3,2,34.218,,,Yes,"-12 month sabbatical, followed by teaching for one academic year (120,000 per year salary), followed by a 9 month leave to do research at the Institute.
-IP purchased for 225,000
-University students will fix my boat to get it to the requirements of the trip (worth 50,000)
-Return fund is covered by the salary for teaching one year between the sabbatical and researching at the institute
-10,000 per month during sabattical (for six ",Yes,,2003,United States,,4,A student,5,5,,female,,,"$50,000-$74,999",English,No,Single Never Married,['White'],6,5,1,1,2,7,5,I thought it went well. I think we were able to find a creative solution that worked well for the two of us and I think I was very amenable and willing to collaborate with her.,5,5,1,5,5,"My strategy is to start by understanding the provost's position. What issues are most important to them, what financial constraints are they working with, are there any collaborative issues, etc.. I then plan on making a strong first offer asking for 24 months off (I will then concede down to 21 months). Additionally, I am thinking that the 95,000 needed for the return fund could come in the form of a job after I have taken my sabatical, which may make it easier to ","360,000",Star Scientist
01HVPCXW8Z29613BZGR7C4T8YM,01HVPCJDZY0BKFBBGTVYHF0FWT,0.167,0.611,0.625,2.000,4.667,4.750,4,5,2,7,5,2,2,5,3,79.806,0.786,5.714,1,1,1,4,7,7,7,44.13,0.917,0.500,1.000,0.250,0.667,6.500,4.000,7.000,2.500,5.000,1,7,5,4,1,5,2,6,5,6,59.905,Yes,225000,Yes,"12 month sabbatical and then returning back to the university for 1 year on the regular 10k salary, then again go back on leave for 9 months for research. We will have a final contract of their return to university after that.",Yes,,1998,United States,,6,A student,5,5,,female,,,"$10,000-$19,999",Hindi,No,Single Never Married,['Asian'],7,5,1,1,6,4,3,I enjoyed the exercise. I realized that there were some interests that my opponent had that I wasn't aware about and I could use them as a concession to lower the price of IP.,7,6,1,7,7,I want to anchor low by may be giving an opening offer. I would talk to the opponent and try to understand about their interests in other places.,"200,000",Provost
01HVPDJV2PKR40W9Y4XDZVV075,01HVPDBBW0G4QTCT1YHB4KRV00,0.583,0.667,0.708,4.500,5.000,5.250,6,5,4,6,6,5,3,6,4,45.545,0.381,3.286,6,2,3,4,1,2,5,22.288,0.583,0.583,0.500,0.167,0.583,4.500,4.500,4.000,2.000,4.500,4,4,4,4,3,5,2,5,6,4,47.073,No,0,No,N/A,No,,1985,United States,,6,Employed for wages,5,5,,male,,,"$75,000-$99,999",English,No,Single Never Married,['Asian'],7,7,1,1,4,5,1,It was a long background to absorb in such a short period of time. I think reading that and then jumping into negotiation can make the negotiation aspect a bit difficult.,6,4,5,2,4,"I plan to offer $100,000 in patents and 3 months sabbatical for 100%",100000,Provost
01HVPDJV2PKR40W9Y4XDZVV075,01HVPCVDC8ZVD8XJRGPPREW19J,0.333,0.611,0.667,3.000,4.667,5.000,5,5,3,5,5,3,4,5,3,62.119,0.667,5.000,2,4,2,6,6,6,7,41.333,0.750,0.500,0.667,0.167,0.417,5.500,4.000,5.000,2.000,3.500,4,6,5,6,3,5,2,5,6,6,50.736,No,0,No,"medical bills, ",No,,1992,United States,,7,A student,5,5,,male,,,"$75,000-$99,999",Hindi,No,Single Never Married,['Asian'],7,7,7,5,7,7,1,"it was a tough choice. the counterpart ball rolled the deal with the lowest amount possible, which was unacceptable. I did try negotiating but it did not work.",7,1,7,1,1,"500,000. I will start negotiating with the higher value, and then go to the lower point of money. I will give them my patents as leverage.","400,000",Star Scientist
01HVPCV5MCV0N109RJYDK2H1MB,01HVPCKWDZQ1ZFC4BH3PKPMCTR,0.167,0.444,0.708,2.000,3.667,5.250,5,5,2,3,5,2,3,5,2,31.066,0.738,5.429,3,2,2,6,6,6,5,26.572,0.833,0.750,0.583,0.500,0.667,6.000,5.500,4.500,4.000,5.000,4,5,2,4,2,5,4,6,4,6,30.404,Yes,,,,,,2004,United States,,4,A student,5,5,,female,,,"$20,000-$29,999",English,No,Single Never Married,['Asian'],7,6,2,2,5,5,5,"I think the negotiation went well overall. We were able to talk things out, and I feel like my counterpart wasn't lying when she said that she could only offer me a certain amount. I liked that we were both able to tell each other why we need this money/why they can only offer so much. She also used a lot of encouraging and positive words to describe my work, which made me feel respected.",6,6,4,6,6,"Opening Bid: 600,000
BATNA: talk to private investors, large corporation

Talk about cost breakdown (round some #)
Mention how esteemed my work is, how tired I am
Be assertive!!","600,000",Star Scientist
01HVPCV5MCV0N109RJYDK2H1MB,01HVPCM01WX7MNGRFCNC4T2W83,0.333,0.611,0.667,3.000,4.667,5.000,5,5,3,4,4,3,6,5,3,34.769,0.619,4.714,3,3,3,4,5,5,4,42.217,0.500,0.833,0.833,0.250,0.583,4.000,6.000,6.000,2.500,4.500,2,6,2,3,4,6,2,4,5,4,47.722,,,,,,,1996,United States,,6,A student,5,5,,female,,,"$10,000-$19,999",English,No,Married or Domestic Partnership,['Asian'],7,7,7,4,5,3,1,"It was an interesting experience. However, I was not able to fill out the deal sheet. Enough instructions were not provided regarding this and we took the whole time to negotiate and I did not have the time to fill out the deal sheet before the screen closed.",5,3,5,3,3,I will let them know that they are valued and that we would be honored to have them back. I will ask about the sabbatical and approve it and then we could negotiate the amount of the patents. ,"200,000",Provost
01HVPCZ10C75V2WYE1MYHBEMZJ,01HVPCNHBH7ABZ8RT9VD4VWPMN,0.000,0.556,0.667,1.000,4.333,5.000,5,4,1,5,3,1,5,5,2,68.104,0.452,3.714,6,2,4,2,2,4,2,51.196,0.250,0.917,0.667,0.583,0.833,2.500,6.500,5.000,4.500,6.000,4,6,2,2,6,7,4,6,3,3,63.922,,,,"21 months (probably can't take) 12 months is acceptable.
Mental stress, break for pressure. 12 month break to recover.
Start new topic for. 12 months paid break
400k for the share of the portfolio.
Salary: 200k. 
100k six. 15 months 250k. 350k.
6 months 100k
6 months 50k
9 months 50k
50k 1 year of return

",,,2000,United States,,6,Employed for wages,5,5,,male,,,"$40,000-$49,999",English,No,Single Never Married,['White'],7,7,4,4,4,3,2,too much time for prep not enough time for negotiation,3,3,6,3,5,"First, I want them to express their desired terms first since they're coming to me with this request. Second, my best and most appealing offer is to offer them six months fully paid sabbatical and a six month payout equivalent to their salary so that they can take a ""fully paid"" six month sabbatical. Then, the difference between that structure and the offer will be paid out over the course of the next three years in the form of yearly bonuses to reflect their value to us over and above the value other universities might place on them.","150,000",Provost
01HVPCZ10C75V2WYE1MYHBEMZJ,01HVPCGBVVVMXYT89VE3YQGWX9,0.583,0.611,0.417,4.500,4.667,3.500,6,2,3,5,6,6,3,1,3,77.328,0.595,4.571,2,7,2,4,5,3,1,76.546,0.417,0.833,0.417,0.167,0.750,3.500,6.000,3.500,2.000,5.500,6,5,2,2,5,6,2,5,6,4,79.377,,,,,,,2003,United States,,3,A student,5,4,,female,,,"$20,000-$29,999",Chinese,No,Single Never Married,['Asian'],7,7,4,4,3,4,1,"My components were very professionally strong and great at negotiation, which was very helpful. I can see what mistakes I have made and what improvements can be made next time, such as giving an unrealistically high target instead of a close-to-baseline value, which can be more helpful to my negotiation. I feel there is more that can be done and if given more time, it is possible to get the money wanted.",7,7,7,4,1,"starting with higher prices, giving a false impression that you are not tight on time and can wait to communicate with the outside company, using all the past hard work to gain empathy and providing the benefit that the trip gives, and can working better in the future ","355,000",Star Scientist
01HVPD1K8H4TK2PYDSA037TZZH,01HVPCQKV6FJVN5Y4NMH3Q3V6E,0.583,0.722,0.542,4.500,5.333,4.250,5,4,4,5,6,5,5,5,5,31.943,0.571,4.429,4,3,4,5,4,5,4,18.284,0.583,0.500,0.417,0.417,0.667,4.500,4.000,3.500,3.500,5.000,5,4,4,3,4,4,4,5,5,5,26.279,Yes,"275,000",Yes,"$275,000
18-month leave
$50,000 return fund",Yes,,1980,United States,,7,Employed for wages,5,5,,male,,,"$150,000 or more",English,No,Married or Domestic Partnership,['White'],5,4,2,2,5,3,5,This was a good exercise in point/counterpoint.  The background info came in handy with creating new options for payment,6,6,1,6,6,"Motivating the faculty member to return from sabbatical for productive research
6 months paid sabbatical, come back refreshed.  but can offer longer leave
Target price less than 275, with room to negotiate","250,000",Provost
01HVPD1K8H4TK2PYDSA037TZZH,01HVPCQHS8X9P6ZFW4JZF8ZJEP,0.333,0.500,0.708,3.000,4.000,5.250,6,7,3,6,3,3,3,6,6,46.953,0.667,5.000,1,2,3,2,7,2,2,36.554,0.833,0.667,0.667,0.750,0.917,6.000,5.000,5.000,5.500,6.500,2,4,3,2,1,5,6,7,3,5,56.8,,,,,,,1999,United States,,6,A student,5,5,,male,,,"Less than $10,000",English,No,Single Never Married,['Asian'],6,7,4,4,6,4,5,"I think I went for a total package price lower than I could've because I couldn't have asked for both a longer sabbatical and also a higher total payment for it.
",5,6,4,7,7,I want the above mentioned amount to invest in a new venture based of off my idea.,"450,000",Star Scientist
01HVPD0BAERTX0XB9J35PRBS35,01HVPCKVSNGYJKYGEWFCPYHAXV,0.083,0.611,0.792,1.500,4.667,5.750,5,6,1,6,5,2,3,6,2,79.898,0.619,4.714,2,5,3,3,6,5,3,69.964,0.917,0.833,0.833,0.833,1.000,6.500,6.000,6.000,6.000,7.000,2,6,1,1,2,5,6,7,2,7,81.853,,200000,,Culture change for other time,Yes,,1992,India,,,A student,5,5,,male,,,,Hindi,,Single Never Married,,4,2,6,4,1,2,4,"- too much reading material with the clock ticking
- not enough background about the industry or situation
- nobody to discuss it with
- last part of the q&a was to be done with a group but no group was present
- I loved negotiating with Leah
",5,3,7,5,5,"- Ask the scientist what he/she wants and figure out the incentive
- What is their vision for the sabbatical and for the university?
- Make the final offer",200000,Provost
01HVPD0BAERTX0XB9J35PRBS35,01HVPCSSXZX1TD37N45SMHKNVH,0.333,0.278,0.792,3.000,2.667,5.750,5,6,1,1,4,5,3,6,2,38.144,0.619,4.714,3,3,1,6,2,6,6,24.324,0.667,0.833,0.583,0.417,0.667,5.000,6.000,4.500,3.500,5.000,5,6,2,3,3,6,3,5,4,5,28.253,No,"200,000",Yes,There have been no special terms in my deal. ,No,,2004,United States,,4,A student,5,5,,female,,,"$150,000 or more",English,No,Single Never Married,['Black or African-American'],7,7,7,7,7,6,1,I liked the negotiation with my counterpart. I felt like he wasn't really budging with anything and i messed up on the original price. ,6,7,7,3,1,"I plan to ask for more so that as I go down, my going for 355,000 seems like I'm able to drop a lot. So basically I plan for us both to keep compromising so that I can get the 355,000 I need.  ","420,000",Star Scientist
